Link,Title,Valid
https://www.prothomalo.com/life-style/article/1623827/%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF-%E0%A6%AF%E0%A6%96%E0%A6%A8-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%B2%E0%A7%9F?fbclid=IwAR1GB-sEb-fVUm9W1VLDWibCvu7wLSqgXiiF5kPdCAl19afZyvqyTqCGlrc&h=AT1yUjFNCqrq19-SQjn-sLKw_7L2kyAMYAHauuGHluen3ZqAZIxUE1Ry-8yhubWvTLWmg1zC0R7o4OpJLddb4MYcXXCVbvteqLwltMwEniy4JoAWelGX4KzDyqduJLJkFEHAzfd1sU_Y9QM4lLS-YEAknhYPYVWu1b_AP6hE_8Ro41l-MA4a-J-6uA0JSGlK9LVFjKy-JPU0cERls8cvc-Lt4txo71MIX187E-16PHWYs1P8G3c57uwVZHbQ5HnhBbg8_RXds3Dom4KXW-6S5XGN8UA3y82QHnBkAcLoNM_ntkidjoKXylmHZ-GAZae-hah1rD54KEKsDRD19GFdI6BqnY7BaJzr--_-PUMHIYq_5F2T2GtyqEfRI_KEKfzGtOEC0D01yPmyAMUV79b16MXgiXjuinKBhoAhaacNn7hl__K9NyfVoQlfmPFtn8u1h4qZDvpT8wUVTCr40hswCJyJQpTduP9krXCRZHuZSbISEbkOd7Z2AgpakmEA6irUYVgo0XpJUOYzaLGeZ8L0kV7fobprn4NsbsTDYDokeM64LxVJUmVRPUnbh6tMgpr0QUg1NzLEq5QdIIbH2aKglqQSYfc8PagiE9ahak6nZiethJuqHN3wcQ3eiwqBqn7dLRkz,"
???? ??? ????? ????? ????????",Discusses
https://www.prothomalo.com/sports/article/1623878/%E2%80%98%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%AD%E0%A7%9F-%E0%A6%AA%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A6%BF-%E0%A6%98%E0%A6%BE%E0%A6%AC%E0%A7%9C%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A6%BF%E2%80%99?fbclid=IwAR0XF3ZNkbfWLDQOQshBIauSb50605nAOI2TMhtYGVWgLp5da6CMY3gXA60&h=AT2H0NvU3ZEb1yhw4fq2Hql6HIxSBttO6hB3DqMJbHbntlKn-hZTfDMT8RYtHVSIW0DkSQxoVPx15YADZDCOq93t_C98Ef3_am6T4VltU1A61zuPvqroHizJecttsemf2g0G1GhP20ifPOQi4n6zaEDa7bjt0sAy7FldNAwh9lCVcsNDqbRZnPSo04TCC71LSsx_-GSUiu8Y_NrOxhisN2zF4992xyKD8SZnHD-CZuFQGnZR-61Zue-R4Q3wukWs6F3DfGJ6yJdKSHxErYlNRre17Idzsb8B-7qscdshTQ5PJZ009c5UPtTOCUtQnG76gPCNJ-_ngprYQ6QyV4blC4bK6TweiDM-wSR0FQ240vfCAFL6F6YpT3_OiRxwdTuNf9OMB5I3oT5lHcm7WMHWruxURptxdJRB2Ry5rmIbPJW_ZDZqeFJBuqOSkPmmz3ti6AVMStDRCUNYG6XxoSQC5WVxkc_VkaYo7IXJxDBjPR8JRbtoiqmYYCLSa9FcD2eItAAAjfKw2zK_MlHfEwQ3v60EvNYytHEm2TYkQTVs5DGx2dx4NP1AS8_2cp28RxIMVz8Jj9y1FCpcwkDjM00Zwbrg7xCnzZrTdlCZwpNQKVvxdAQ8a1MM885IBBAhr6Wd5VAc,"
�???????? ?? ?????, ????? ?????�",Discusses
https://www.prothomalo.com/bangladesh/article/1623856/%E0%A7%AF%E0%A7%AF%E0%A7%AF-%E0%A6%8F-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE-%E0%A6%AC%E0%A7%87%E0%A7%9C%E0%A7%87%E0%A6%9B%E0%A7%87?fbclid=IwAR3atFti8FRX8kzB9FXo9g6XXvi75jZ4rE_vikv7mZbDNnu_vWrL4VqZt_k&h=AT02q68u6c1vu5Vpw-3FI0TVUO3XRmR2UxpTID7KCAc-5OIUsm0IW7q2d9QvFMus4wJPRdkIgZP4EPvvSRcpArSQ67pSz9722sQCB9-FLRWwtTvdLvJAPA2IuxKJslxde4NaENAxFczdm2xvPqLvmSOcwF1CdPd8rq5D3_IZoT29n6sGm6QrLsYXv_Hx4K41QrJP--OHIEQ8hQQfUSauOLM7_wZ6io2FAsqg4v1T2gSkJhP3bKgRbZgKjefWtF2iw4tqG7iTb4uMaCIPSUS4tHFTixGmZkgxklW5Fw5S2RZ1OjRaKlUIx6PooQMWOEWLOA_WJfbPAImrLHK1BGhcMN1SkUluDBH81AY19iFaPqNemtPuyfNbmutpjYA3_x08ik-oorUFkaOrdzre5uMvczmFhWFPtmEDg-m-HcnDPrGnhAz97cGadPg86jxXuOKKmx7PF9Niym1froWCJNoVI_koaE27frSIA2tsiEDUCgqc24Ikm1znt1hlijgEZmWav6Cut4Xg2qbYDHdfE5fp84h36RF3VSXbf4VR9HP_I7RPepNl_DmYR55z4S8BGNgQ4bN-zJAgnEEwW6dcXVgxTnSnvGdX6zw9xZYPjaJ4otS_BHR7VkW25fch1BebNzSUlHWx,"
???-? ??????? ????? ??????",Discusses
https://www.prothomalo.com/international/article/1623848/%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%83%E0%A6%AD%E0%A7%82%E0%A6%AE%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%87-%E0%A6%A8%E0%A6%BE%E0%A6%97%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%B2%E0%A7%9C%E0%A6%BE%E0%A6%87?fbclid=IwAR01y9US5M6yJSopA1uzUMwYWydjF4j011EcjoLhAe1wAGnhnNzhxsixu0k&h=AT2QokqdanboUEKo8l3XkVirGrqxxeFyH0ZV9rjS0Hou2194Z1Maw-kHpp1j2QifXyinvU7Lhya7U0fwZRyjk1pwiU_ENw6Z6QOO-4NKXJ7MipzSw7i1g-d3DkDBNuTttu9R0y7isvK59rgGyaMGcYMt0KZNNl34-Y7ydk1LColCjB8XGo2VK3Z5AaHoQMI30BMtfNfrKFOei4zU0aBHf-9qFHk0q5m2DA77Y5N7LpwNOyWd_jgi7_PQlsAEKc6x9oggUbFA39z4LOyfIeIvIs6F97hXvqf0mPaW4hDpiWecr170pFsS-nYAeQIxScYTdf514yvqDpnlcOj26_HwRRhPPWBQpd4ElWhtwUf5zUrGySMz7AoxJNuSF-S9ZX9KR2bAIDXmV3lLKt7HxaT82suA1LC20BkY7dSklPqQosk49kn0CudqJ7IDDhY8aOTrTufFbI5odwV3iNZ8LlbhokUvdQhy8R4WLtSYZv0At-43PYZLcm98UZJfCJglglfsLFoUaoYbwlZdEZEM_IQ37dyws5iIkj4d2fpi7NXaFyybYNK5dGOWCQE7s1jjsNMD4gZ1z4lfrDD3rurKOvAhMKjFTswtOGdEPdd0o-f7tVfYq3QKTOD3QfgSCp9VbVQrlWWS,"
??????????? ??????????? ???? ????",Discusses
https://www.prothomalo.com/bangladesh/article/1623847/%E2%80%98%E0%A6%A4%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%BE-%E0%A6%A8%E0%A6%BF%E0%A6%B6%E0%A7%80%E0%A6%A5%E0%A6%BE-%E0%A6%B8%E0%A6%BF%E0%A6%97%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2-%E0%A6%85%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%95%E0%A6%B0%E0%A7%87%E2%80%99?fbclid=IwAR16ef4_-K-QTmu7YQjoaAEOQGvR_KP3cWYBJ5dehDvVVp-qrMtLMLYOpgc&h=AT0uKaiSfPTH2PsyNnDW9ORnKFT2PXhnUkLdVJxY0LIh1OpurGIX1N91Cc8269Uy70L_BIUeBrr207RRWpjB_jtndfO2hGmwuwIISFrzDIBMqiMfhj99NnWLFCPcabofGL77bclSQkScE9H9UtAY_P-PJxB67Hmj2YPahdUbZ96MKKpLuBIoy_ZI1kc_-1qAdNg7iydjZ0UHtXfA25QksiI9kKFcf7mqP9ZeeGEVbQa3oQKcBUW8FW4AaQKb6lTDP5_n-X8vX9hEkwacXYp4JlzTf_fVbN75hjqa3XMw7oUFwHoSsCcWYLAmSqxZIY0vj-vFQOIzLrcd6LFWtgPaTteibmSCiOnerNwS2eftidYzFdYhU6b3p1gQSVoKj981B4VE-G3BFSR7t8KqCVqHPR6ov9GvtT0k6N0ux128ZHoY4n4MI0KGGCJmFV7zUBYAs_zIEUpZ8Nm-Im4o--XV_B3_Gzf7ayVHvsdHq9N9GR-xMyvW9i_0HeQCPQu4dPSPwsJRQdtIYlYe5lVKCJGMa3FQyABmwi5NryeLQMshjBivuZ59fTpepKm7LCkzQ1TjecYeRbaUyLYGsempDFSYJxNKBop4dsCTsSGRL8etTn-HMcqOU88CkNtKynr_YBJXxa69,"
�?????? ?????? ???????? ?????? ???�",Discusses
https://www.prothomalo.com/bangladesh/article/1623819/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%A6%E0%A6%BE%E0%A6%B2%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%AE%E0%A6%A6%E0%A6%BE?fbclid=IwAR0QvlCELKAw7EhQANj439OLKKJYCbDKJxTuNu3xJSjg0roL5tk5KfeEP3k&h=AT14BbZcR4v-wXkOTHO8u_0vsjLYiIxsmPl5QRstgEexu5hIDlF6gSdJpDpNHy1c1O7MXO6bl4GsIdTp4B-az-vx4PD421BHq8MhZwiPSmgn5Lj41E6B2njjHqQOhGLsBJMyWv3OkVnRpkK2lCYGhVEwFw5DTbkPC09j4TMIxJP5HM-1sKHaQ19pg5rflJAH7tGtlHEznJyOdKY5FIEoj3dOGwrPsoul8Y27zrT7NngFUrjANoZ5memIzBS0lIK231PV1K5suporM0itT3ZYQiq1HbVmjMiUy6cDW1hnoIvWZY69sqqq4h5IVg2vdfoQi_zsNBO1j0xQtMqF1c7PTOxEjSrt10LRqg-B6QA-u2PF8yQj81cRv_rR4JW1uFVLDyxP_S0pQAagkNeQ1kl5lN78oKo33YR1XEst4fCGzt-98UjuFLww6OEeHGBk30UIZHczKTaX9xLfUjiYPxQRv7IeaekXxOQJS1gfE1MZMcnzgflwTL5EuHUL3UmdhcS-OmD8m4uZRuxeIqMsNvUpcvYtONOXBJ5i0Hc47tzsH_N8N-YdmUdUvtsT9dQVf6Yc4gl-xFYVOQbivbyOSGc8Ls9syAX9yx7lawp-eSHEJ35xnProWY0z0iWPBV3inTRvGYdA,"
????? ??????? ???????",Discusses
https://www.prothomalo.com/international/article/1623824/%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AA-%E0%A6%9C%E0%A6%BF%E0%A6%A4%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AA%E0%A7%81%E0%A6%A4%E0%A6%BF%E0%A6%A8?fbclid=IwAR0HJpf5y6b_6oa89FfZMI72_6RY27U37nSZFY4IHVWYqFoopN6xsMuIb6M&h=AT2hpMTLEPf8ZlR2xuquCpO4DRWtDlLf2ArUsRYMxirtAGYSxzKVolC2jcR53CFIAtjd32rA4lTbHaX047vCThOHUPuDPV0EoieZYHE4nWcESXOz4SVK7XO8uIl4k-cSFqkvdiQGMFbkWS8a6Re6kzMUofDGk0Qk6OXuR5vev7ibn0RhUJP63KJj4TFjiaxg4eecVc17xdoZJwRrwKkXNWHjjpoe9tm0WZXdnR0-PwUWVISEGJHU2V1U8znM3VsG1PVBRUZ-_NEh8V_0LXheQwGq4f47dkG4ZElDcYRnZAfMr62QuaAqs9rLcSicjxAG0n7olEyKjyLXRYM8Y7e-BcNos0l-p_td2GKQtaEKfNGrr-XnMMvIYPG0Kg9aGw_nDpKZwYeyE2nOaV6TUKjxUyO_YWqFg8yG1q6nOys0UACSOFUXduGjlhz_Fj94SzNMXh8mUV1gNvTehXhNblvUyGB2av4NugZABBGnKwqT0EBA-w5j3r-H0cgdtctGXJZtdlYZwLwFJGABwgybZFKCOUR9LqiWECEte-EiuLzh05KMehpb5Cm5LObdXGU_VoR2TNp6bLAuPO0nDgN5LX_1iz6cBAQeMO_lHe5WieoDxBHC-ZhwF2GVTEZmYyQKgeg41eQW,"
?????? ???????, ?????? ?????",Discusses
https://www.prothomalo.com/bangladesh/article/1623835/%E0%A6%AC%E0%A7%81%E0%A6%B2%E0%A6%AC%E0%A7%81%E0%A6%B2%E0%A7%87-%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%A8%E0%A6%AD%E0%A6%99%E0%A7%8D%E0%A6%97?fbclid=IwAR0byH0KaQodNl3qMPEuxnS7eimAPUmjSUyfgsbjPSWDikdgvVoOS9zwo0Y&h=AT2IV7SGm4UJAbegrfn0bxK00S3ifn1zjLhEyfyNgH-UNFNbfU1iHOFFaH3IaUXsfls66e8U-PSV2rSnPb_ko_Ud3E8Z7QkoUB-zOuOEfc-97RF6NtGdMg2Gg9XKL1Tq_noQMY_GBvYONsQmxPgrwF5dxZrgXw0DtFPX0h1DCjT-2pRcX3cha0tYilN57LHoV1TgNJ6MEzdt8eBEZAF3uPdrhD46PRirXqvrGj_JcKu1tU44wUtgCpD2trymmwva4jdK9hP6nLkJAmCUXxSGniGXzYJV4QH2ArCis0ntqdaAX0iMeUOX_U8VCAcJysNiAeVHYY_eY5VfFXEhsp_YP72H2iU_LPrX39E8zIiwTjviSDvHAPQ1R6bqgxnifC_zh3oY0BwgmOfB6Iv9Jt5PticaogVo6bstUId2Td5s1sJwSpTQ-gwKbFEUzPhDectHU0PvKHaArEFTO3WuwQiOaxWSE_s4duBTBUqeglbTOAK0bF7JqHeTsXTEfwUtMHJeQYUQDFz6YHOOGPSFPmx6dwDkGTOL5kd_ov0wxVYw39w9HNc64rXcX-DaoL41QMEqME6A3QDQq4dX_9Upj1p3Uyp-I1WPyxf2xLfOfChPr6gcuDoBGxnhM9ltQlSpkYn4CsK9,??????? ?????? ??????????,Discusses
https://www.prothomalo.com/opinion/article/1623820/%E0%A6%A8%E0%A7%82%E0%A6%B0-%E0%A6%B9%E0%A7%8B%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A6%95%E0%A7%87-%E0%A6%95%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE-%E0%A6%95%E0%A6%B0%E0%A6%BE-%E0%A6%B9%E0%A6%AC%E0%A7%87?fbclid=IwAR2RFMNNrffUeqshWmTdQP8yf4Fg1z8L2VQWBP4_bPgBZl3FssXqMtsu2Xo&h=AT1NM53VbmyCjGJuUa4mmE0D6LSdABKuuCpX-XhqVXe6FXA7Bm26H60lB31MJ4geRWT9Ylcu3axY_MmSK5vYQJ1etUpLN5seevGfGHT9bmLhxpZXWpEBQn3-kcJa9BRcCcE04q6a2T0rhbANZl-_nGFa2mWzBwsda2pqyhBurE7zGR1fZ3FpefT1Z9N-7MgRA9c_1R4aenSegZKZ9GUX5ABPKBDU4gN99kXbdgjm7d98ztjhcR3P0ZlU0aGLw252zUwPIDyLhoZ1wl-ECmIV3IkLnF9i_ZKZF2fhnGDUuhZggzIdqA7d04KOtRHiErC2woht6Ab9HAQhokGxtEcEU12YveZbrbgLsyeUwXbKRIVA5P7sapk8wp6ydVLQbgVOTrYChMLcKRA3VShQUCC6ev86Zuzd2cFFYJNtbUhmTXop1bJgI3qI15OVtG5deuKrHJf4sAXBDwwBQqgeqYpLprA1WPPS60t7G6eKP-WdGWSySTS895hzkRHTBu2MIcvrORA0MU4dNszIrbKLHwdf7ZlKNO-XyK_q5AVDDC0ehrIk3zvbp6lp44UehmYNQ_0EWuTtDhqaVyEyMWnpAzkxLxbP7MvpQPN21a8qR4GUusDRmjGrIg4dnyhQeWa1-twwKfMa,"
??? ??????? ??????? ??????",Discusses
https://www.prothomalo.com/sports/article/1623766/%E0%A6%A8%E0%A6%BE%E0%A6%88%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A7%9C-%E0%A6%B6%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E2%80%98%E0%A6%85%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A6%BE%E0%A7%9F%E2%80%99?fbclid=IwAR2zmbdKzVXwbO8myYwsBRR71Drd7WovKb8XPo981gJYQC9p8oh-nRJIP40&h=AT0ja7YODlqqjz7AThbjai2k1lIOfSZMhfhqo41du0eguUY_8IaDwiV0LUujy2xf-SuGVsXDqB4xlmHsJ3JMwrCDW5XK8mqOHt31MacYQQs7MsFGcs85sXNtJr3hn5eemBDb4sEVK83bc0La1TCr5hmL6VBjfaYoRRx22RcexzsSLvLfGROIw511aFf22LELYuyPDtnGCMvzQ7PtRAMgxg2-k_vOc_EYwsnqPlH4EacyZLgatwSuVFlN7T69621_qUjGRquSYAhOhTqU7aA0jdnQuLwHLFlxJHYd7pJRm07YS4LbzY944Fq_652JdRfFMb12lPuGCCJdcGsvwJjwutaVLSVkg0xjpgfpv975Tabnt0vKFbvELJGHrPCFuyyNpYRJNprzfbc7yGTkR4WmQh33-kLaqlgRBXTYicw6T9m4uHSA0b1YzbVUFa8FdGsFrJib1Hl2DUwzEpp32Xmb0_4OhsM6hM0ns3AZsrAiRNMk7mm3C97haCPQpHF3MuzfR3Tj2Qpf6EcKuscKFz5p0s3tRKwempgk9Jpj4emqSp-kg_5OTVHRlHLxXxrCtRSOoaQRUTa9jjeG5pLS2mZSIGQ7BgP7ufSK3lr7lw-5GxrNQ_I8tDx1bVlmLOlRY8bbyfgn,"
?????? ?? ????? �????????�",Discusses
https://www.prothomalo.com/opinion/article/1623787/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%89%E0%A6%AA%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B6%E0%A6%BE?fbclid=IwAR3i0T2zBm2lRXRIqFBAW5aMCCxnDGhhDgXYblGz7vpdw4vngpeYuBs5d0k&h=AT3MYEvZu-iA4WJDy6F41ajczjgU7UZ2YFxUp6SkuQu7mMuhz0c7_G-y2wKgwTXEcwpy2SkNxdomhQeQZgGnWVoKRGJfGELaV9MgxW1Dfqx0gd7YMGhQo01q9xNXUcdR4m5hqB1SttgcGTVD8wHeLDKKwjJuON_0dBzRODSyYQZp96rsKZBvL4chvSmYxbLsvFsb1DQvUmfxtbT6IlnCT5WNi9qZUEUH7E00rafB5DbficagLy-96-Y7LCSNyXvt7cf7-CwGRLatkVIG8GWPrGVuzdL-miiltNTjT5mthO29c7F9O0seb7HaTyE6mPSUiGtRlO5JZ5ezyYb4opAPHhWZzTCK8j_qV95lsRkvjNXodlyRDSbZp7hXGt10qzutV3RoiJjRO_5f8LAxSA2quVC86Vwr-Jym7C-dvNES3ddk_TkD5Yh3RsAH3HTfDinp0upaGFVGtkTzo6WlibCpmq0PgPnIoj7zrvF5mS9L7MX8ysJc4onPFy4w3VogcfQJNfnUi-PoNgk5jg3fyw0sWa653yOwwf0NS11UobNzm8NqcScDP-yPnbCphxq2-4E97_W_DsqNIRXL-oUg8UoziTnW1dCVlBqka34cDOWPSKCjkvcVD3HEbPmjwlYW6V3_xF_z,??? ?????????? ?????? ? ????????? ???,Discusses
https://www.prothomalo.com/education/article/1623583/%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%A8-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%B6%E0%A7%87%E0%A6%96%E0%A6%BE?fbclid=IwAR0Ltb0pmdaSZz88lJYZvm-ILyj2UiwYbO2RfJtYe_FZp5s1MqcA96tCozA&h=AT2T_XOEYOz8dJFGNmau7igWE4gUOX0Kqw3NjgTSXEU4af5Is05i4yOC_b4Nloyf-t54Tx5Gihm89RA6jj2r4mdmSxiK4EocGAfpDrB0delkZI0sxBFjgmVlBxq1zekvj7OuuJpsftQLw3EgenaymlCAx4iKn-aksFLvdV9AIUDN3Toqj-fM_OHDq9P9xfpmj8z6TPIl16ilRmaBtzJfw9ZIN0DS0iLWcmlLahqcYJ_8U7ELY_Gj1m4bt6E9LR446gUMqjuwJxUVpqBGHeALgD-25mN6mrlUQ00TNunnuuZb-Kzi0tbI8CbkmSZMuTNjGVuyJV4z2NEu1YBQdY64xCoiIVSnv8wuuQgssB_Py1t1C7peEmt-rtu7ct5rHc8NTWoIjPmR9engZkIkCwyoHvSLV6Nbwi96pV7Vu4QE3Fg5yaZd_3wrCmmey3HFvPpp5vEWmPo3_OVMpJLbCmdkkXKalhlVhlMliEQj-8m-ysdF4_HP2t6Sly_hmIOFHerxAT59-y3_9zRIvCLWLpdW1iPr5zx5V0V0zhj_8HWO6oHB8e7qDv0iy0QieO-4uh4lhw7YzawWARzBtiBnMjoAJbJdUao-b2ExQ6KxXjUU7ibHr1Y5Yp8x-i6KXR-cToKM8Gad,"
??????? ???? ????",Discusses
https://www.prothomalo.com/sports/article/1623744/%E0%A6%9C%E0%A7%8B%E0%A7%9C%E0%A6%BE%E0%A7%9F-%E0%A6%9C%E0%A7%8B%E0%A7%9C%E0%A6%BE%E0%A7%9F-%E0%A6%89%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%9F-%E0%A6%AA%E0%A7%9C%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A7%80-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE?fbclid=IwAR0JA2A5pW5MLjxAKY0ANE5wL-Dik9WZVLTp7BfvWcuITBkfMC4UCD1j85w&h=AT0CpWIKBr9JRSC1KjqeahC568gvQpqhJXO6InJJocx8xDSjyYl4i9kjlhC6iN0YHrfAi1ei7BVVvyOh5g-faFTnvKzq81X_XNBk8uQpaG0wto13k8ogV9Lj-3o4lokdYQ8KPCupgttjr9pNUWALN0UiPHX6HUqq7Clx-EP3SRARIPKBiipKYPGJzImAe0n-obfk7-6KU6VF4s0eqbrAHxj99j8JKlF8QkDr1cTyT88dp78ZSuBtb-kRKGYIzmC5M2pFFvw1xjlPAj69byUodgVYmaeqJDVdENp-xGVyegTLoHwijaF2X8EPI2bkDcrQRSK-OZqBxK_2W7Ok1smuJCDHFugS1dMNW260glOzQgBdkYz0taFZFGNJUItWglV08Ncn2yYfriP3hZs6UVk88ZQPumXEmIkHMBt3huTkbhjQAlgLl95TBqlbk0c2nF3gFKiexH5JDZMc1nBewZp8uUoPv0CltHNv_l0MUwAV1IGOVbeagaOQuUyBH4aPzfKcGGln5yuElHQNKKGCErBk3BDqJebjM0btUMRzfbmR31Vl_hZoQr0ITXm3HaxRcTGbutqbo8POGU7W_XN2ImIKHDmnC17LtZmJPSdDD-Pfn_J7gC8U5VPKGCr3nkExZjW1I2wL,"
????? ????? ????? ???? ?? ????????",Discusses
https://www.prothomalo.com/opinion/article/1623723/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A5%E0%A6%AE%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%95%E0%A7%87%E0%A6%B0%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%81%E0%A6%9A%E0%A6%AC%E0%A7%87%E0%A6%A8-%E0%A6%95%E0%A7%80-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87?fbclid=IwAR2NKuE5yKNs6vEF0gNqPWJRaK2HGE2o8CAYimZivrKp7R694Fcc-z0RnkM&h=AT1YdPMgEMg7dK5NgHAneQkcPCKPIuERm29DgdgqdfYglUkWk9yJLrAiOjYEfqx3Ur_PeKiSuQ5fl2SrFRu_66U_huIaReFmKOCnpSun7u6duc-AtsqvLWSLNOiWLyKevOJ52_-i1D5h6OEzg_qObp_hy94nsFMrJqaf9wmiXozfVCRoaHMI6Yxy5_mztxie2uNAN6_o4o2SD57OJvu4IPzKccsIo873b9LzFHfuMZyx6zMgReT0IO8w4aIuSaaFSgxUTl0ACliw4wXwBMTX2_7FXPruBbPjio2GXuGw7isRqx6EuSl-mS0Vi_PjqgAdfv4P7CRKcSiXE-TCAdp_V0r7Z6kdH03A04_Fqcutvc5VDZ5VPc_dnE8mWKE5MiNHx5ruUuTuZylvaYZvaZBFwemUyJYl2ef2AY5eIuMLdFGGlXZX49JpHIXmgSP85IYyFpfR3qKotVFPf117vvlqUMaQgWPQVLnAlrTw8eU4TaXCpDPfh4Y4vb9Lfd2lZY_EZVWhGYsi0N36OxG5E8VgVUtT6-C5neNH50PmtuGiGV08AZFe-DLDQsQtPraYDINNJu8C0leKHHAoa9C-yy7mschEEnySY1ModYWfjCmDbipKVUQJXiKWyJEbiL57QDlFfmjW,"
?????????? ????????? ??????? ?? ?????",Discusses
