Link,Title,Valid
https://www.prothomalo.com/bangladesh/article/1626209/%E0%A6%AC%E0%A6%B0%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%80%E0%A7%9F-%E0%A6%AD%E0%A6%BF%E0%A6%B8%E0%A6%BE-%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A7%8B%E0%A6%A7%E0%A6%A8?fbclid=IwAR3aapTNkob2bI_yKrPNHcM8dY1OkRCAh5mZlmB5DlJNm0FhsDzcegZUbMU&h=AT2fAvsQBGBKjO1L_WLYqZzG1alWuJg2tfVfCHAFSFtCu-z0LR29LdJ7SSwjD-bSq77K-gnuOcr7ea6zr162tMzYEE57vJEEGTwUFvBm3f6Hwnbh1AgvHtz6d4-M4iwKmVnlGmOpr4QbLM2qnN96Cg60v9z1Cywi2T1XQpviu2Hx2VvM2fiNrw-xX0eQUjEKZiItYMJCtQ75WJPS7HqDjHnhIwH_L8oM_BwYGGFt9OxUHx7zWISi4pgUsb4BN42h1_AjsgdhvcE0LYCNpeRzq6vcwihJ352fZ4ZC0cCoZOZGdcZMYfgtdbBmYgCCVkS3tef6cFc2Ht4BQ07yslFxL-h9YbmRo-cVfp7stt6XyRXqGPzw-NGQ1Y_oVMCQYQILq_4gFgUPnhSzYSD-E3YfC_4lC8XbqjZjEt8rKUcV7KeDmxtbkbTBAc2h-GPf4LZzpgWer7160nkeNXMCajVptgKUU5qGYXP2P09Tb6-CZdGSNS9aCqSHMg6ONfoqu1LrCGO5-Bi_a77s68vB31lY8aMdceT8iQXWX1DfBcmmBdvH2KiuhGtatMqWy5qiJTUjS1AZ_uG_4RZ6cC73eGc-5llt0KgjNHQfXOOrRlqAOP3g_iUjJjw31SzRmtWvg2ZS5a4r,??????? ?????? ???? ????????? ???????,agree
https://www.prothomalo.com/bangladesh/article/1626210/%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%AE%E0%A6%A4%E0%A6%BF-%E0%A6%9B%E0%A6%BE%E0%A7%9C%E0%A6%BE-%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%B6-%E0%A6%95%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%B6%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E0%A6%B8%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%AE%E0%A6%A4%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%8F%E0%A6%A8%E0%A6%AA%E0%A6%BF%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%87?fbclid=IwAR1Z4OLueQ8w5mduoC7W64Osb8DchMPE5rWFoiTPpt5plzAlUb6Kiid6Z_s&h=AT2j6Vwwtaj6xGa2Ndu_9GsViqmVFb0JHw4Mj4L09t6oNUEuvTOFtUVNWpCpgSo5QOYP7qd-Qg_ky5edPulfwHSCsk0w_d2wVhz2tvEszjHJfgrv7zb5tdaHPb9tqgNTNPrxByr3MDh-GJY8lMgBRK__J2-L8eV04S1MqFu_Spfw5g8iESr6_OWqYVfabytidlOUhJzkDmYlEO9jq-ZGIZMEcRR2-jqYnUg0NOth1o255LckjDVB1aikYQvhKvCr78q_uZfGr_PUvN78stAohCjaDpaQXHqpqOs5GcK8W3WR2th4TksEM_ZHloZ20eDGwy32iKvEcgMGgkqj_LtD3_0i6-4tlEySG70O-DILZDEFsyF724RVMcWqhmZn_-X7dKoI6gI_sOSV3XkLeTuUzvboFdWV_nKvdjGptG1MMyGYu-Abhr0kFnuRhghT80INh0xygfvgag2o5h3ssY_8Y9uQZ1AGOpH6PXaiHhdoTssOxlX0CtBF7SH2IStfWvFhvxG_CqXToKVtO7p9PvDhzUMDzQv5jaFGpGKA5Bv1rPK5bFnLrZUIDd2X3gzj8JMcJtiAnnQI0C5F9wNGbEblanQ65VcPKS7bwOG-I3kLLyoPtEpJcyt0-yrXEdqES84Aq4pc,"
?????? ???? ?????? ???? ?????-??????? ??????? ???: ?????",agree
https://www.prothomalo.com/sports/article/1626205/%E0%A6%AD%E0%A7%8B%E0%A6%97%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%85%E0%A6%AA%E0%A6%AE%E0%A6%BE%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%BE%E0%A6%95%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%BE%E0%A6%B0?fbclid=IwAR36p8XReDbxu1NSyNC-r0ekH_xhKCQrqPSkdTM7luHeQwFaQFL95hYWXBU&h=AT0qOL3qgDgpB1lylwhordHYCDC8o5ROYGm5Ygkybhpu94bRLi5W5sWILdG7CIvgi00lvJ5bYx91vYF06esCFX6fnhreGA5Ekj6PtgDgClgR5bUtpjOmUGSB-s-wrdLgaMwDlk8CWkiU4EgdkR9V8SvtENj3A9_1Qt2AWpxdZVvaksXBayxUsJhIH8U_PAzPQywhSYu6pYlLY-Zb3ocZx-bMNYdZZodvIjtqyhqS2-SK1os_oYxOJ_OAJzl0YqA_N2v3VNBd9OVfXxN1jq_OQh72p-oDOuZMpawHtzQIX5ggG38z4clkgppAE1wlYK9PSW6Dl-Mw0JA8vZwI0Kwk-tp4zJsa2iDSlBMno9LH1yKpAgFta4DB0qAaV10rZRLTELlaHxre_u7NHUOMZ94mXjUYCoaRz6gFh40N7jHbaWjKyJy-t-n0OE3fyoHebPm0Jhtq74OmBGhWRo5QNx7VVhzbGedWVnbZF5eqHwzzhQmoodg0t2KUqjj5vWhRTfOabmr3yZ59E7GTCONmm74fk96atwCUeuyH8O5VJuZ6yOF-aDewp-vI4msn3FpY319s65xHMjAOilRo4P1tw1PI73xbt5HewUfr_IYqZ4LVmObk5SU5M1usuQ-dqMpVu4iqn3lS,"
??????? ????? ??? ?????? ??????????",agree
https://www.prothomalo.com/economy/article/1626147/%E0%A6%B8%E0%A6%BF%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%BF-%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%BE?fbclid=IwAR2LAWr23NzvwV-JKXmgLvnfmBoHs7IbO8UFqFVOXaKwvN7XpNQS2eWKJUs&h=AT3h_tjUxZUHWO74A4wqSLcd0KbBDJIkund8jckPfvYgBD7OEmMyKWAScbv3Pi_B0xJsmqy0k1ZRg_t6JHKg7F_ZhDk576nSXrYGtr27oPzDDpQRlv53Krv3a5onBaPdgjDHYlZkNWr5osdmTDPcDrRta1hM-qlwoYRyQ-_YMz8V8DmMOjE_b9wDm2UrlUv6nRQpz9QItcvuX21xxLfNM-_z1EQpKJILUx2VsFEyewfULzTe98k2ZJK5q-B718tkQKdpL_rHcNg4Zze0ANL-oHXqQRdoFrpXFjp_So-HBcw8uTuzjdR2QbQLyRGgzHi1A6yb2q8oNrna_ZepTpyMhXzvDJkM-cHgWhI0BzVG4sHtjFN6ksx8mHapXdov2Vi076v7ePSAe9YvNh2BU1Ij0NggaEysu9kbJyzOn4Pg4lJP6J4yVS2t9GUo-O12qBmsUxcnyIQXShX8H1m460lWLKt8ULUYmkOkcd-w-ZyeU0LMH4Ot5U31NnBirqYBkxcIoz5Psk_s3fgFNEeKtaTKDb6kfqIFaC7aEotBzhs4tL_n0wdaLlMn46_fjsHuvP-zXWiw5-sYCUScVXmU-nyG9MvV_sDyxV0pOFDOWGOMLa_8gBbY2z1sLJfOdVd3LR_vZYGV,"
???????? ?????? ????",agree
https://www.prothomalo.com/bangladesh/article/1626195/%E0%A6%B9%E0%A6%AC%E0%A6%BF%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A7%87-%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A6%E0%A6%B2-%E0%A6%B8%E0%A6%AD%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A6%BF-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%B0?fbclid=IwAR0NKqkLVtyiCjR3J2OLRkKWcGEH56gXJCvPWylYxgYICZbwZWCmETvumS0&h=AT2S2QMskHMThlnnDL5ql_ztX-6_8fSZBcRLTq7ExBacwA_ZHr3uSlLz7Jyo87p7IDs6P2VV5Gre3wWzDMpTp_3pqX9wHhC_CJ8FZrKnEo6NLGFTVc8Y__nhQ9AZWGr8Q8iCcfeaYZv1lAHmdDt_BRHhimdcUzYM-yLSKcZQf-MezqomSs78l75BYFcxQpXQ4XnsZnHdqctk1bPKJGhn6tmo7K-9JKcsWKvw4YyG23WpehfmNyZcj4borwaxWLfQ_QuqNjkcU9rit5dGo4Ra_1q_i03VLSKVlwNgAwyBDaOZ8GrxX8qISKtU5S0iZZYLZg44XIaoNRqYXTI6wAFBYYITnElzGK5L7QkauB61vd47vpc-ND8AFaBBKbIHFxDkDiRzlYLPzkWCP5b9cXyCFztY6evNUbfwN7rxRS5vldTcOP9-_-dzOpv9QErz_2dNAiuD3pjMZvksRw0yjHK-pJ1mRw5QX20Qej4PpSv4PZ9P4B5mNySYZU3nEbJxS0puycPr30fQaYcbg9kDMtPZUhIYopNHchgUC6scDA9-Hbdcr_2GPArJ7KhyFRsgU0n7DbAlrrq-LKUbyFIohhJ8RNChozQvf0CxVOjgKqYKE8gMbdn_fDuEzFFoXaoSn_t6uV5e,"
???????? ???? ??????? ?????? ?????????",agree
https://www.prothomalo.com/bangladesh/article/1626194/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%9B%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%93-%E0%A6%AC%E0%A7%9C-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%A6%E0%A7%87?fbclid=IwAR2nYBfMk3ElMa8cZDVD6b2Zm3EqEjj91tlqtnzfxnsCBTNPtcSROP5bU1Q&h=AT2FmBkJDyonkBlh5-0yB1-r5Eb4yzRSGsCQtniFlWgeXsVqPu9jn-UrrLbJiSa8fdKs81kEF6P6AdGSGE_97UxsEx5MEnpk7D5KXvyrNK_txBVnWv61JRzZcu1X3vtJrDoanSSldHS_5ys3VVeACPUZiI5lGlIp6XZV4fKLpcdq_ribbsAfjQYNd4HDA2rgYWZh8FlQjr0snu_7urpoRtJld1Us2RyeAjPhB6GA_jOUW4eQEys7xAvkQVf1hR1PeL24b4Oyn_JKSU6DPHFLmBmrJScZU6FUfT7ScN-ODiM03D3VtR6O0Ts6uExoK6TBh6uyIufG_8Gyp1fDCqmhRmLUTw-zfbeyPNXO0j_Q9L2MxkM8QfymBpy_xJx6dSqMehkqKZ7mIqBPd5KOdVnpLOHDR42uTEmImPlLVslVGYJlfuVFueEs9-XC6l1oz87Lc3dRRsoxKF2VkyK9A5hhB7jSmZxLl-FNmesgMAEJeUbr6oeSh-KRyxHBDIbpL4iVLDeDFlpntJ6Cy9RxFNc6CJTnbJYhH0jqfgMCKnI98whRDIgKgOPtjpQvmpq7K4O-SL7DWoHk5Yv7D_iTNkePg7ctjEprsQ7MoUztfQg5BnGus7iv3z2XHIqRiqpzaK1ILwQS,????? ???????? ?? ?????,agree
https://www.prothomalo.com/economy/article/1626131/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%A4%E0%A7%81%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9A%E0%A6%A4%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A5?fbclid=IwAR30ATD_LjW1tlvIM6pWCNtmDGAzBjI4qDv9JZRB_NcPjB0cAhbhW4toZ6A&h=AT02TAG5d03wTXwxDUGFZErBFkdgjiJQYl80ZXFeDzyF--yvONlBTbqKWlS3WQjS44BoVOWSGHfEogC7BeRgqnFlBS0QYKD63QsNWO15UIFMFPCL-f3XyIV4jEA18zNgL69_oBwm36gl2HLPOcNsyv0DDp0sJZfs0DKGGaN5LUmV-bjXgHIlwfnPptUA3M4g9_sxqujUGaTYSEjfBDZkM7h_N76GgPQTfQA_17ZxebVW-_JyM-TpHzzWkhDZ6ypWolLx822I1-Pg0VGfob1rYNJH87F89dPw7Ln1qiJqhAWqroOqp2q9vLCe3fBun1FiNhmtEhLIHAkqY5fs1dTJVWyXES3dEBFNMl2Rpr_sVjdWM2eqx7tvXiEIqXrWZRAE9GvSfK-Jed3RpvgOhUbHvANLQPqZMlPjI4CbujeAEuLhLbWaO-LTL2PEvv68JeiU0OMYQB6uqzqsF82R0cpam97nl93_xPrZeQhvLaIsW6CDi_oINeO2nBypHVdUs_lMZwi0pSrdhrrAmE8C04zEyuVuzxZJcSchKDyya1xFJLCy-nTvYaGzD6LBYpE06HPKJV1zErpHG-qgnthvEdvCKU2vHCaiWZTJSZ_iNnFwz1GfUI2Dk94YkGXp3s8vkQf3N6PX,"
?????? ???? ???????? ???????? ??????",agree
https://www.prothomalo.com/sports/article/1626186/%E0%A6%B8%E0%A7%8C%E0%A6%B0%E0%A6%AD%E0%A6%95%E0%A7%87-%E0%A6%96%E0%A7%81%E0%A6%B6%E0%A6%BF-%E0%A6%95%E0%A6%B0%E0%A6%A4%E0%A7%87-%E0%A6%9A%E0%A6%BE%E0%A6%87%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%95%E0%A7%8B%E0%A6%B9%E0%A6%B2%E0%A6%BF?fbclid=IwAR1-oOnFM-XqdQHuBo67u1lNtxg52TBPXvDZT1QBSIJbcrLpVDNyYNEH0e0&h=AT2Zd7Py2RX-tQFB6CPvuenuFDxKfkexoghy7exfmk5atFBe1Fc0W6zGQ7LC2pFan_Gd4eAWAbFUoYywqGp5TNQeL9zJg0Z5S7YS7BgZbxKENY6aideByoHP6rQKbDn65WguaKZS0ahdpsJudCz5JQSGGOUjmqClGDlIrRMj1cGXpckpOdc3x5YjGMOBhLSTAuDjhww8on2S7hoqaQrmE2ELlxQOZMFy4ohpL7PWeyKYKr4H8BBdp3JqzqekQwk0m2r9Sfio-m_mskHANFWinaeWDsp47cb7kX-nnFlcD_1eB_aJfbV7C8NkRRcF7npa-jChN_82k7waUnMaRiAtjsgAud4INpS3P1W69-6lIkWRkbTIvmz_OroCdqmEqYeE9C4xRpNJB-UQQCf7ts4xemC-xdWQYobpXax731glWUsS6Ujo8mCXXLKHChSMlpOaonoEzpe-4F4rcH047lgBp_ut98L7SKF_qJIcFJlbOFLBpZa8ad3kcxYnWg40vC8q231I3rbIQzFnhqGUXeHCjNP7h11-ofL9OBu3GFtyYVRJveHnuvjTtTYoSCU03lgXZ5v7wUpXLVfXgD6grgYZT7RCncB2M6DanWvwBA_AWSn098fBWIwwQeBHRZChxVY4aUS_,"
?????? ???? ???? ?????? ??????",agree
https://www.prothomalo.com/bangladesh/article/1626181/%E0%A6%9C%E0%A7%87%E0%A6%8F%E0%A6%AE%E0%A6%AC%E0%A6%BF%E0%A6%B0-%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A7%9F%E0%A7%80-%E0%A6%86%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A6%95%E0%A7%87-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%B0%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%B8%E0%A6%BF%E0%A6%9F%E0%A6%BF%E0%A6%9F%E0%A6%BF%E0%A6%B8%E0%A6%BF?fbclid=IwAR0byS22olidNjphnepookSPHLUu5gztmv-4bmcct04LTa24o64U9r0j4BU&h=AT1YNvCcmB_Dnwb7ALeFGTmQWcXz4ZKepGKMbWlVtuxplZ22XbuzqmKt1sy62EhrmG2hqxzaMTs3MMIZgLuPwEl_FmV-iJd99Mvc8xR5M293VMA6WIkalppDDg2Qqhie4Va236hpgQqG5F3s4PkNZfYXYgz_jcTpITSRpMe50hTpf6UYhCnpf63v21a8R02LUUadgg2GJ2nK8bedV4SKUvtQbDsqbaK4JVvxGRsEumxhwaEkIpKxClbNXEbp98HbEwXWwuoti5ayq2NEbB5VjDOE5mIYUm5J3PPM4eWAboVnuC41FFULjA5hyslkeRSlK4v6bEcFmTN0BjaItvDexFGkjoCXTwZOe9fl-5NhKIq3J1hiR0jl52CSwGDgG_aAGlAFXsh-fyXGNX5mNBCH2zY2zpdDGWfvGzEWzLRqB4STKecJWB4xZyDX2T9HRTM1wsazPjHHYjetYYgXRrQUThhfAs1oiMIph9_N-QP4ABqpa355iz1iYJqF2SHg16am9vTQttdgdSdYIrPZdhhSYQ6R-49LN9ZdCnxyWGYTzWCJ4dpS44gwgm6-j4bYiumvbV8niRIp9ca5MoWk9BsMgmQLESEroJc0NPDO5vT0FvL_QT-3gkbKfPOcdLTclCQUFuDK,"
??????? ?????? ????????? ????? ????????",agree
https://www.prothomalo.com/bangladesh/article/1626179/%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%95%E0%A7%80%E0%A7%9F-%E0%A6%A8%E0%A7%8C%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%AF%E0%A7%8B%E0%A6%97-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8?fbclid=IwAR1jvOI7y1bQrhFIyql6nbk1JDCeZSZu-1QKboIGmySX12fyxMNvDBxV3x4&h=AT3cywkwrybrI1fgGfhOjRwFDNnSmORu1RI5Y2EqEg7rnyq5dnUWJkvu0sdR38k6kaTJcbkUAMifiM5FZpiM0wzSbFqJ1d0OS23l3lqslZU-jmq8d35mkbWtAlKw1iT3jX3f1LwaHZLbsu9tXySThvjgXtjFD1tfMj6wtYTi3sfWwjWhAPDTUd5YzIEYNM6ZvlBLoJhmdp19yYl07lWAuMRgAVOuYNb-NxenaRjSM0sROwyFRtYQGedllQzfn7eeBQz6zio0ziMRPLhD35tOguZSSt_Z7NBiliYuz6Q5j4tewaqqX4qVxxvVEwCd37dvL8UR--7XhoxKywFGH1L7P-_jYtnaFv7Db5dvvqh3XjuTdAa-zDlt3Bgr1n9vxgYoBfNHM5Lcc_VBGowX0kHCIYUikUF3QYiQ7Qfx-AlJ8gLNasgcicUSQZsCuOyy1eZhpo46H649-yUt1MEHrI7Pwy3zuQ5M8Wxv7zMfWYBdJznQ3aDuBHt637sw6f5aKAcp44enXusYDBYDE0UCUkycrmjyRqRR7matl8nHINiRH8xW_7xe0TPNx8tKUrgFWdQHPxPEoQr9_Zqf0_B7t5yulh3lDnr-dkCKs0ALO1K0-Gl7gzgyFKXtKBP7LMGsdwhvG5Cz,"
???????????? ?????? ?????????? ??? ????? ?????????? ??????",agree
https://www.prothomalo.com/bangladesh/article/1626173/%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%AE%E0%A6%BF%E0%A6%B6%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%A4-%E0%A6%A8%E0%A6%BE-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%87%E0%A6%B8%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%80-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%8B%E0%A6%97?fbclid=IwAR23REoHDo53RWP6nVuTmA3uiVvynA7d_p0mHQSANoeRX-yPM9heogcCPrc&h=AT1R0s_1JYGnDKuf5OIj9t00eJQdureMr0oWH4MptuClXX-22PYzmAy3ZbW3N2yYr9qNcOPNP1osjSZpoQQFpdh-kH52BOiYB5xrJcfkePlqs7385ZBDD4UbpBGyWyiVbLti04BFWfZtdeQSrCjGmW1JSNzd8J6hnl56GHiqfxwtxPyzN5TWV8NmJhOVP33HnD56ZPwlZEAt98Q1Va8moYyyNrynVQEdwbKVnaOJe9YMwWImkWAsNRfgTleMolFeuvSg5ImcxonohtgelovpICidSjSfTUGSC5QSwiSlROSDbTBZVWvyEKTvdMEuwCkTi3oLYK5jg_oOf0Li3P0ZABoEdt6ymgLu7vSIfcp_nx6JnqbMTduNfa1ZL_g79lFxhC5Ue7L7G2XUv6_lMESI9oYgFH2XJOCfp3swEmGkLHmWe6zzjnLUgKZZkaVP2qZgT25xZKthq8wZKEh9S8844FhbnMbXYltUtMOiMnWuIw8bEhOtNAgKyEiakh41LpZ-UKc4tHbkt2Y6SRfbNE4EWaoDsB4x0dfdaYfJCU5bGPvcoemSMR1z6mjZz8V9NzOfNmfwFqUsLj-Ve_OCPHose4aHKA9JgIsVfOPm65ENsaD-OnepIGczvap6V4mf_KOtLpLv,"
??? ????????? ?? ?? ???? ????? ???????? ?????",agree
https://www.prothomalo.com/sports/article/1626164/%E0%A6%8F%E0%A6%B8%E0%A6%8F-%E0%A6%97%E0%A7%87%E0%A6%AE%E0%A6%B8%E0%A7%87-%E0%A6%B8%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%B2%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8D%E0%A6%AF%E0%A6%AD%E0%A7%87%E0%A6%A6-%E0%A6%95%E0%A7%9F%E0%A6%9F%E0%A6%BF%E0%A6%A4%E0%A7%87?fbclid=IwAR3BmZSB2l9voiAWXUfzV-StPTc1W-r5KJrI5-5IQRKMOQf_jqjRV5sDCOk&h=AT2_JK8bkB21BY7KwL2H_BaHD39XdgLevUolmDCz1mtRitwo359aMbPqyn7rHtL3qw9R8t515lv6SnWF7IainuqusJnYrMJkklvhbiblfgBN46Gn-pU249z5GZnd8kDgSgF5Q4j9S6AG72T70v9w4TlGNJU480GevECm2PaRE_buy10zuGFqieRalUtbBQtE9eR_JACbM-qArfr0S68AKz1HwvGn-5EWK6Oj45Ruhm4f_Y5N9APF5fCsSzOUMBUawLas_ekoIBOiacnfISs_M0tTr551nmbdgRdgG4u-Xn_5VYnJOnNp9v9hIZQdw8Dd8nOD37pAlntsEy1fhpCCycYpmCGeq-yV1TC23hXLHH4Wl2GdWk8VWsaM_F_7AIUZfvLd4v7EUO_oniwVS0IoBoJajpNKNkAs3HCbiJrL2akSbEPyskDIeVFetxfRF24_XQ7UUGuCx5HNozaFfCXZJnwPtHFv2uwwqDiAi1RncA0sJIvkTa3nshZBv9Ilk37JwkCHiwW8ZmWZSQhVz1Xo05nnd1P0lzCA4fkmdA4H2nfZmHoXPsIqxA_0dsxvxnls1J6m51Hw51bcJiPlOh-2VL92dhTv_qFJG50vxYJUWpquRhRSoDMFr7J6RFbOomXKs2vK,??? ????? ????? ????????? ??????,agree
https://www.prothomalo.com/opinion/article/1626175/%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A7%8B%E0%A6%9F%E0%A6%BF%E0%A6%95-%E0%A6%B0%E0%A7%87%E0%A6%9C%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%9F-%E0%A6%93-%E0%A6%B8%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%95%E0%A6%BF?fbclid=IwAR0PnFMVxoH2QiLuK1CsP1ZSn78LbmrI3-1a31Y30kStzhwuiqMkcGA0ilc&h=AT39DifVjB5v0G93B-6pC19JHirt4VlZNNWi_PAWTSLbrqJbvd-5Ps_EJxgP0Z19z2epfd-ujBy0ASzaqcJqYzv8e1ys6OZScm1KGMgIy39vpNduPvjOwtYKFTrRmvh3Kae8tfJkoXLf3ahQARUD5CpvOkUiL22cxtJ3BMrx61h2kqRiQU2ZmzmxMLH00G7LJtHuzmRgPN8fL6kUsngikRQVtspDHKBk73l1Oqe_UyYPBcKIVc27yo5HOgax_C4b0UYXMzu5HVvuPQUAWwOqWd4pIoLXXQ5HwtAJ4byOW_DRFG8rgfWnn229ulzGexWPJzifYVz4R-l45Vo2qSSgXtXl4irvExHunFiJiUCiLYhzUIdQ8as4MvZsVP4bbU8g975-DMM8mAva7WovfmN7h1HaFB9sKV9SxRC9yBc42AWAPrUyrb-egFRhGOn20X6w956TZNeJb3kFTB3iywDN1cA_gssTcTgi6WyWdazI3rr9vTEuP1iJQ1s33fa2T2lV9KAncWHRXNPzY-AJht8QpVBTgY_3Kq-RYRqI9uV3Oh4TYaCM5kRO40ZC9yHgb_K1C5rYuOIg6geSEt-Do72qi0jo8yOGl3uY56FFvXMZya4s-Z4B5IRa7nQX9i__1w5scrmq,"
??????????????? ????????????? ? ?????????? ?????",agree
